Id,PlanId,PlanName,PillarId,ObjectiveId,StrategyId,ComponentId,PillarDescription,ObjectiveDescription,StrategyDescription,ComponentDescription,RowState,UniqueIdentifier
0,,,4002,400201,40020108,402010801,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"08. Seguridad digital confiable para la garantía de las libertades, la protección de la dignidad y el desarrollo integral de las personas",a. Dirección Nacional de Seguridad Digital,0,
0,,,4002,400201,40020108,402010802,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"08. Seguridad digital confiable para la garantía de las libertades, la protección de la dignidad y el desarrollo integral de las personas","b. Protección de las personas, de las infraestructuras digitales, fortalecimiento de las entidades del Estado y garantía en la prestación de sus servicios en el entorno digital",0,
0,,,4002,400201,40020108,402010803,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"08. Seguridad digital confiable para la garantía de las libertades, la protección de la dignidad y el desarrollo integral de las personas",c. Legislación nacional para un ecosistema digital seguro y confiable,0,
0,,,4002,400201,40020109,402010901,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"09. Legitimidad, transparencia e integridad de las instituciones para la seguridad humana",a. Nuevo servicio social para la paz y eliminación de la obligatoriedad del servicio militar,0,
0,,,4002,400201,40020109,402010902,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"09. Legitimidad, transparencia e integridad de las instituciones para la seguridad humana","b. Sistema de Bienestar Integral de la Fuerza Pública, sus familias y de los veteranos",0,
0,,,4002,400201,40020109,402010903,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"09. Legitimidad, transparencia e integridad de las instituciones para la seguridad humana",c. Respeto a los DD. HH. y al DIH desde un enfoque diferencial,0,
0,,,4002,400201,40020109,402010904,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"09. Legitimidad, transparencia e integridad de las instituciones para la seguridad humana",d. Sistemas de Justicia Penal Militar y Policial y de Defensa Técnica y Especializada,0,
0,,,4002,400201,40020109,402010905,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"09. Legitimidad, transparencia e integridad de las instituciones para la seguridad humana",e. Ascensos de la Fuerza Pública desde la meritocracia y la igualdad de condiciones,0,
0,,,4002,400201,40020109,402010906,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"09. Legitimidad, transparencia e integridad de las instituciones para la seguridad humana","f. Industria y CTeI desde la seguridad y defensa para la transformación, la conectividad y el desarrollo",0,
0,,,4002,400201,40020109,402010907,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"09. Legitimidad, transparencia e integridad de las instituciones para la seguridad humana","g. Modernización para incrementar el valor público, la integridad y la transparencia en la seguridad",0,
0,,,4002,400201,40020110,402011001,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"10. Servicios de justicia centrados en las personas, comunidades y territorios",a. Prestación efectiva de justicia con enfoque diferencial y métodos de resolución de conflictos,0,
0,,,4002,400201,40020110,402011002,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"10. Servicios de justicia centrados en las personas, comunidades y territorios","b. Jurisdicción especial indígena, justicias propias y comunitaria, y desarrollo de justicia ambiental",0,
0,,,4002,400201,40020110,402011003,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"10. Servicios de justicia centrados en las personas, comunidades y territorios",c. Renovación de la arquitectura institucional del Sistema de Justicia,0,
0,,,4002,400201,40020110,402011004,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"10. Servicios de justicia centrados en las personas, comunidades y territorios",d. Transformación de la evidencia para el diseño de las políticas de justicia,0,
0,,,4002,400201,40020110,402011005,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"10. Servicios de justicia centrados en las personas, comunidades y territorios",e. Sistema Nacional de Defensa Jurídica del Estado,0,
0,,,4002,400201,40020110,402011006,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"10. Servicios de justicia centrados en las personas, comunidades y territorios",a1. Prestación efectiva de justicia con enfoque diferencial y métodos de resolución de conflictos - Acceso efectivo a la justicia,0,
0,,,4002,400201,40020110,402011007,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"10. Servicios de justicia centrados en las personas, comunidades y territorios",a2. Prestación efectiva de justicia con enfoque diferencial y métodos de resolución de conflictos - Acceso efectivo a la justicia,0,
0,,,4002,400201,40020110,402011008,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"10. Servicios de justicia centrados en las personas, comunidades y territorios","b1. Jurisdicción especial indígena, justicias propias y comunitaria, y desarrollo de justicia ambiental - Acceso efectivo a la justicia",0,
0,,,4002,400201,40020110,402011009,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"10. Servicios de justicia centrados en las personas, comunidades y territorios",c1. Renovación de la arquitectura institucional del Sistema de Justicia - Acceso efectivo a la justicia,0,
0,,,4002,400201,40020110,402011010,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"10. Servicios de justicia centrados en las personas, comunidades y territorios",c2. Renovación de la arquitectura institucional del Sistema de Justicia - Fortalecimiento de la gobernanza e institucionalidad,0,
0,,,4002,400201,40020110,402011011,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"10. Servicios de justicia centrados en las personas, comunidades y territorios",d1. Transformación de la evidencia para el diseño de las políticas de justicia - Fortalecimiento de la gobernanza e institucionalidad,0,
0,,,4002,400201,40020111,402011101,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,11. Justicia digital eficiente e incluyente para el bienestar de las personas en los territorios,a. Política de Estado de Transformación Digital de la Justicia de mediano y largo plazo,0,
0,,,4002,400201,40020111,402011102,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,11. Justicia digital eficiente e incluyente para el bienestar de las personas en los territorios,b. Conectividad integral y estrategia multicanal para los servicios de justicia digital,0,
0,,,4002,400201,40020111,402011103,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,11. Justicia digital eficiente e incluyente para el bienestar de las personas en los territorios,c. Herramientas tecnológicas con enfoques diferenciales para la divulgación y acceso al ordenamiento jurídico,0,
0,,,4002,400201,40020111,402011104,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,11. Justicia digital eficiente e incluyente para el bienestar de las personas en los territorios,d. Capacidades y la oferta del Sistema de Justicia,0,
0,,,4002,400201,40020111,402011105,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,11. Justicia digital eficiente e incluyente para el bienestar de las personas en los territorios,a1. Política de Estado de Transformación Digital de la Justicia de mediano y largo plazo - Acceso efectivo a la justicia,0,
0,,,4002,400201,40020111,402011106,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,11. Justicia digital eficiente e incluyente para el bienestar de las personas en los territorios,d1. Capacidades y la oferta del Sistema de Justicia - Acceso efectivo a la justicia,0,
0,,,4002,400201,40020112,402011201,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,12. Humanización de la política criminal y superación del Estado de Cosas inconstitucional en materia penitenciaria y carcelaria,"a. Tratamiento penitenciario, resocialización y no reincidencia para un proyecto de vida digno",0,
0,,,4002,400201,40020112,402011202,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,12. Humanización de la política criminal y superación del Estado de Cosas inconstitucional en materia penitenciaria y carcelaria,b. Justicia restaurativa para la recomposición de los lazos sociales,0,
0,,,4002,400201,40020112,402011203,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,12. Humanización de la política criminal y superación del Estado de Cosas inconstitucional en materia penitenciaria y carcelaria,"c. Atención a la población condenada, sindicada y pospenada en los territorios",0,
0,,,4002,400201,40020112,402011204,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,12. Humanización de la política criminal y superación del Estado de Cosas inconstitucional en materia penitenciaria y carcelaria,"d. Robustecimiento de la alternatividad penal, tratamiento diferenciado y prevención del delito",0,
0,,,4002,400201,40020112,402011205,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,12. Humanización de la política criminal y superación del Estado de Cosas inconstitucional en materia penitenciaria y carcelaria,e. De un enfoque reactivo de la política criminal y penitenciaria a uno sustentado en evidencia empírica,0,
0,,,4002,400201,40020112,402011206,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,12. Humanización de la política criminal y superación del Estado de Cosas inconstitucional en materia penitenciaria y carcelaria,f. Extinción de dominio para el beneficio social,0,
0,,,4002,400201,40020112,402011207,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,12. Humanización de la política criminal y superación del Estado de Cosas inconstitucional en materia penitenciaria y carcelaria,"a1. Tratamiento penitenciario, resocialización y no reincidencia para un proyecto de vida digno - Acceso efectivo a la justicia",0,
0,,,4002,400201,40020112,402011208,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,12. Humanización de la política criminal y superación del Estado de Cosas inconstitucional en materia penitenciaria y carcelaria,b1. Justicia restaurativa para la recomposición de los lazos sociales - Acceso efectivo a la justicia,0,
0,,,4002,400201,40020112,402011209,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,12. Humanización de la política criminal y superación del Estado de Cosas inconstitucional en materia penitenciaria y carcelaria,"c1. Atención a la población condenada, sindicada y pospenada en los territorios - Acceso efectivo a la justicia",0,
0,,,4002,400201,40020112,402011210,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,12. Humanización de la política criminal y superación del Estado de Cosas inconstitucional en materia penitenciaria y carcelaria,"d1. Robustecimiento de la alternatividad penal, tratamiento diferenciado y prevención del delito - Acceso efectivo a la justicia",0,
0,,,4002,400201,40020112,402011211,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,12. Humanización de la política criminal y superación del Estado de Cosas inconstitucional en materia penitenciaria y carcelaria,e1. De un enfoque reactivo de la política criminal y penitenciaria a uno sustentado en evidencia empírica - Acceso efectivo a la justicia,0,
0,,,4002,400201,40020114,402041401,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"14. Regulación de las drogas: del prohibicionismo a la dignificación de las personas, comunidades, territorios y el medio ambiente",a. Regulación para la garantía de derechos y libertades,0,
0,,,4002,400201,40020114,402041402,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"14. Regulación de las drogas: del prohibicionismo a la dignificación de las personas, comunidades, territorios y el medio ambiente","b. Transformación integral de los territorios, tránsito a la legalidad, cuidado de la naturaleza y protección de la vida",0,
0,,,4002,400201,40020114,402041403,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"14. Regulación de las drogas: del prohibicionismo a la dignificación de las personas, comunidades, territorios y el medio ambiente",c. Desarticulación de estructuras multicrimen relacionadas con el fenómeno de las drogas y otras economías ilegales,0,
0,,,4002,400201,40020114,402041404,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"14. Regulación de las drogas: del prohibicionismo a la dignificación de las personas, comunidades, territorios y el medio ambiente",d. Estrategia de política exterior para el cambio del paradigma del fenómeno de las drogas,0,
0,,,4002,400201,40020114,402041405,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"14. Regulación de las drogas: del prohibicionismo a la dignificación de las personas, comunidades, territorios y el medio ambiente",e. Reducción de las vulnerabilidades asociadas al consumo de sustancias psicoactivas y protección de la salud pública,0,
0,,,4002,400201,40020413,402041301,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"13. Justicia transicional para la reconciliación sustentada en la verdad, justicia, reparación y no repetición",a. Fortalecimiento de la búsqueda de personas dadas por desaparecidas,0,
0,,,4002,400201,40020413,402041302,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"13. Justicia transicional para la reconciliación sustentada en la verdad, justicia, reparación y no repetición",b. Oferta institucional y de los mecanismos de justicia transicional,0,
0,,,4002,400201,40020413,402041303,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"13. Justicia transicional para la reconciliación sustentada en la verdad, justicia, reparación y no repetición",c. Implementación del Sistema Restaurativo de la Jurisdicción Especial para la Paz,0,
0,,,4002,400201,40020413,402041304,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"13. Justicia transicional para la reconciliación sustentada en la verdad, justicia, reparación y no repetición",d. Plan de socialización y promoción de los mecanismos restaurativos en la justicia transicional,0,
0,,,4002,400201,40020413,402041305,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"13. Justicia transicional para la reconciliación sustentada en la verdad, justicia, reparación y no repetición",e. Ciudadanías activas y participativas que construyen paz y justicia social,0,
0,,,4002,400201,40020413,402041306,2. Seguridad humana y justicia social,01. Habilitadores que potencian la seguridad humana y las oportunidades de bienestar,"13. Justicia transicional para la reconciliación sustentada en la verdad, justicia, reparación y no repetición",b1. Oferta institucional y de los mecanismos de justicia transicional - Acceso efectivo a la justicia,0,
0,,,4002,400202,40020201,402020101,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo",a. Colombia como territorio saludable con APS a partir de un modelo preventivo y predictivo - Recuperación y fortalecimiento de infraestructura y Centros de Atención Primaria en Salud para la vida,0,
0,,,4002,400202,40020201,402020102,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo",b. Determinantes sociales en el marco del modelo preventivo y predictivo,0,
0,,,4002,400202,40020201,402020103,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo","c. Más gobernanza y gobernabilidad, mejores sistemas de información en salud",0,
0,,,4002,400202,40020201,402020104,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo",d. Sostenibilidad de los recursos en salud,0,
0,,,4002,400202,40020201,402020105,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo",e. Acceso equitativo a medicamentos dispositivos médicos y otras tecnologías,0,
0,,,4002,400202,40020201,402020106,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo","f. Fortalecimiento de la Política de ciencia, tecnología e innovación en salud",0,
0,,,4002,400202,40020201,402020107,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo",a1. Colombia como territorio saludable con APS a partir de un modelo preventivo y predictivo - Recuperación y fortalecimiento de infraestructura y Centros de Atención Primaria en Salud para la vida,0,
0,,,4002,400202,40020201,402020108,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo","a2. Colombia como territorio saludable con APS a partir de un modelo preventivo y predictivo - Apoyo a la gestión territorial integral del riesgo, frente a urgencias, emergencias y desastres",0,
0,,,4002,400202,40020201,402020109,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo",a3. Colombia como territorio saludable con APS a partir de un modelo preventivo y predictivo - Desarrollo de política integral de formación y trabajo digno para el cuidado de la salud y la vida,0,
0,,,4002,400202,40020201,402020110,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo",a4. Colombia como territorio saludable con APS a partir de un modelo preventivo y predictivo - Redes integrales e integradas territoriales para la salud y la vida,0,
0,,,4002,400202,40020201,402020111,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo",b1. Determinantes sociales en el marco del modelo preventivo y predictivo - Planeación y epidemiología para la vida,0,
0,,,4002,400202,40020201,402020112,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo",b2. Determinantes sociales en el marco del modelo preventivo y predictivo - Territorios Saludables para la vida,0,
0,,,4002,400202,40020201,402020113,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo","c2. Más gobernanza y gobernabilidad, mejores sistemas de información en salud - Capacidades de gestión del Ministerio de Salud y Protección Social",0,
0,,,4002,400202,40020201,402020114,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo","c3. Más gobernanza y gobernabilidad, mejores sistemas de información en salud - Modernización institucional con el fortalecimiento de la rectoría",0,
0,,,4002,400202,40020201,402020115,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo","c4. Más gobernanza y gobernabilidad, mejores sistemas de información en salud - Sistema Único Nacional de Información Interoperable y Salud Digital",0,
0,,,4002,400202,40020201,402020116,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo",d1. Sostenibilidad de los recursos en salud - Aseguramiento y sostenibilidad de los recursos en salud,0,
0,,,4002,400202,40020201,402020117,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo",e1. Acceso equitativo a medicamentos dispositivos médicos y otras tecnologías - Evaluación de tecnologías para el acceso universal y equitativo,0,
0,,,4002,400202,40020201,402020118,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo",e2. Acceso equitativo a medicamentos dispositivos médicos y otras tecnologías - Soberanía Sanitaria para la garantía de la salud y la vida ,0,
0,,,4002,400202,40020201,402020120,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo",a1.  Colombia como territorio saludable con APS a partir de un modelo preventivo y predictivo - Coordinación sectorial e intersectorial,0,
0,,,4002,400202,40020201,402020121,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo",a2. Colombia como territorio saludable con APS a partir de un modelo preventivo y predictivo - Redes territoriales integrales e integradas,0,
0,,,4002,400202,40020201,402020122,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo",a3. Colombia como territorio saludable con APS a partir de un modelo preventivo y predictivo - Red pública hospitalaria,0,
0,,,4002,400202,40020201,402020123,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo",a4. Colombia como territorio saludable con APS a partir de un modelo preventivo y predictivo - Política de talento humano,0,
0,,,4002,400202,40020201,402020124,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,"01. Hacia un sistema de salud garantista, universal, basado en un modelo de salud preventivo y predictivo","c1.  Más gobernanza y gobernabilidad, mejores sistemas de información en salud - Desconcentración del sistema de inspección",0,
0,,,4002,400202,40020202,402020201,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,02. Mínimo vital de agua,2. Mínimo vital de agua,0,
0,,,4002,400202,40020203,402020301,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,03. Educación de calidad para reducir la desigualdad,a. Primera infancia feliz y protegida,0,
0,,,4002,400202,40020203,402020302,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,03. Educación de calidad para reducir la desigualdad,b. Resignificación de la jornada escolar: más que tiempo,0,
0,,,4002,400202,40020203,402020303,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,03. Educación de calidad para reducir la desigualdad,"c. Dignificación, formación y desarrollo de la profesión docente para una educación de calidad",0,
0,,,4002,400202,40020203,402020304,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,03. Educación de calidad para reducir la desigualdad,d. Movilización social por la educación en los territorios,0,
0,,,4002,400202,40020203,402020305,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,03. Educación de calidad para reducir la desigualdad,e. Currículos para la justicia social,0,
0,,,4002,400202,40020203,402020306,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,03. Educación de calidad para reducir la desigualdad,f. Gestión territorial educativa y comunitaria,0,
0,,,4002,400202,40020203,402020307,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,03. Educación de calidad para reducir la desigualdad,g. Educación media para la construcción de proyectos de vida,0,
0,,,4002,400202,40020203,402020308,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,03. Educación de calidad para reducir la desigualdad,h. Hacia la erradicación de los analfabetismos y el cierre de inequidades,0,
0,,,4002,400202,40020203,402020309,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,03. Educación de calidad para reducir la desigualdad,i. Programa de Educación Intercultural y Bilingüe,0,
0,,,4002,400202,40020203,402020310,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,03. Educación de calidad para reducir la desigualdad,"j. Por un Programa de Alimentación Escolar (PAE) más equitativo, que contribuya al bienestar y la seguridad alimentaria",0,
0,,,4002,400202,40020203,402020311,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,03. Educación de calidad para reducir la desigualdad,k. Educación superior como un derecho,0,
0,,,4002,400202,40020203,402020312,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,03. Educación de calidad para reducir la desigualdad,k20. Educación superior como un derecho - Subsidios y alivios para el acceso a la educación superior,0,
0,,,4002,400202,40020203,402020313,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,03. Educación de calidad para reducir la desigualdad,k30. Educación superior como un derecho - Política de Gratuidad de la Educación Superior Pública,0,
0,,,4002,400202,40020203,402020314,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,03. Educación de calidad para reducir la desigualdad,k40. Educación superior como un derecho -   Infraestructura,0,
0,,,4002,400202,40020203,402020315,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,03. Educación de calidad para reducir la desigualdad,b1. Resignificación de la jornada escolar: más que tiempo - Formación musical y artística,0,
0,,,4002,400202,40020203,402020501,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,03. Educación de calidad para reducir la desigualdad,k41. Reconceptualización del sistema de aseguramiento de la calidad de la educación superior,0,
0,,,4002,400202,40020204,402020401,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,04. Conectividad digital para cambiar vidas,a. Estrategia de conectividad digital,0,
0,,,4002,400202,40020204,402020402,2. Seguridad humana y justicia social,02. Superación de privaciones como fundamento de la dignidad humana y condiciones básicas para el bienestar,04. Conectividad digital para cambiar vidas,b. Alfabetización y apropiación digital como motor de oportunidades para la igualdad,0,
0,,,4002,400203,40020301,402030101,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,01. Bienestar físico y mental y social de la población,"a. Promoción, prevención y atención integral de la salud mental",0,
0,,,4002,400203,40020301,402030102,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,01. Bienestar físico y mental y social de la población,"b. Salud, ambiente y cambio climático",0,
0,,,4002,400203,40020301,402030103,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,01. Bienestar físico y mental y social de la población,c. Fortalecimiento de la seguridad vial para la protección de la vida,0,
0,,,4002,400203,40020302,402030201,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,02. Garantía del disfrute y ejercicio de los derechos culturales para la vida y la paz,a. Otorgarle a la política de paz total una dimensión artística y cultural,0,
0,,,4002,400203,40020302,402030202,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,02. Garantía del disfrute y ejercicio de los derechos culturales para la vida y la paz,"b. Reconocimiento, salvaguardia y fomento de la memoria viva, el patrimonio, las culturas y los saberes",0,
0,,,4002,400203,40020302,402030203,2. Seguridad humana y justicia social,03. Expansión de capacidades: más y mejores oportunidades de la población para lograr sus proyectos de vida,02. Garantía del disfrute y ejercicio de los derechos culturales para la vida y la paz,"c. Fomento y estímulos a las culturas, las artes y los saberes",0,
